500
-0.839071 1.006135 0.025971
1.006135 0.025971 1.591166
0.025971 1.591166 -1.234018
1.591166 -1.234018 0.244549
-1.234018 0.244549 0.859990
0.244549 0.859990 0.623782
0.859990 0.623782 1.158894
0.623782 1.158894 0.134100
1.158894 0.134100 1.619685
0.134100 1.619685 -1.293151
1.619685 -1.293151 0.103667
-1.293151 0.103667 0.891308
0.103667 0.891308 0.526670
0.891308 0.526670 1.280011
0.526670 1.280011 -0.190427
1.280011 -0.190427 1.637741
-0.190427 1.637741 -1.449323
1.637741 -1.449323 -0.319216
-1.449323 -0.319216 0.753304
-0.319216 0.753304 0.626768
0.753304 0.626768 1.123153
0.626768 1.123153 0.216557
1.123153 0.216557 1.580049
0.216557 1.580049 -1.141587
1.580049 -1.141587 0.460793
-1.141587 0.460793 0.735194
0.460793 0.735194 0.887728
0.735194 0.887728 0.722497
0.887728 0.722497 1.034316
0.722497 1.034316 0.436939
1.034316 0.436939 1.409379
0.436939 1.409379 -0.565267
1.409379 -0.565267 1.393287
-0.565267 1.393287 -0.820829
1.393287 -0.820829 1.034226
-0.820829 1.034226 -0.025872
1.034226 -0.025872 1.599598
-0.025872 1.599598 -1.276477
1.599598 -1.276477 0.140486
-1.276477 0.140486 0.887321
0.140486 0.887321 0.544808
0.887321 0.544808 1.259380
0.544808 1.259380 -0.132596
1.259380 -0.132596 1.650232
-0.132596 1.650232 -1.473046
1.650232 -1.473046 -0.384794
-1.473046 -0.384794 0.700020
-0.384794 0.700020 0.684534
0.700020 0.684534 1.031420
0.684534 1.031420 0.431534
1.031420 0.431534 1.413205
0.431534 1.413205 -0.577687
1.413205 -0.577687 1.380239
-0.577687 1.380239 -0.788366
1.380239 -0.788366 1.082550
-0.788366 1.082550 -0.118425
1.082550 -0.118425 1.600741
-0.118425 1.600741 -1.307898
1.600741 -1.307898 0.059625
-1.307898 0.059625 0.894075
0.059625 0.894075 0.508517
0.894075 0.508517 1.299634
0.508517 1.299634 -0.246492
1.299634 -0.246492 1.619132
-0.246492 1.619132 -1.405535
1.619132 -1.405535 -0.199789
-1.405535 -0.199789 0.828424
-0.199789 0.828424 0.543777
0.828424 0.543777 1.242834
0.543777 1.242834 -0.091502
1.242834 -0.091502 1.654477
-0.091502 1.654477 -1.474746
1.654477 -1.474746 -0.388533
-1.474746 -0.388533 0.696618
-0.388533 0.696618 0.688163
0.696618 0.688163 1.025417
0.688163 1.025417 0.444970
1.025417 0.444970 1.399627
0.444970 1.399627 -0.535465
1.399627 -0.535465 1.423165
-0.535465 1.423165 -0.896039
1.423165 -0.896039 0.914064
-0.896039 0.914064 0.185676
0.914064 0.185676 1.529743
0.185676 1.529743 -0.994412
1.529743 -0.994412 0.760067
-0.994412 0.760067 0.413974
0.760067 0.413974 1.346646
0.413974 1.346646 -0.399262
1.346646 -0.399262 1.534583
-0.399262 1.534583 -1.184725
1.534583 -1.184725 0.346802
-1.184725 0.346802 0.814311
0.346802 0.814311 0.730939
0.814311 0.730939 1.000022
0.730939 1.000022 0.509237
1.000022 0.509237 1.330684
0.509237 1.330684 -0.327949
1.330684 -0.327949 1.581655
-0.327949 1.581655 -1.310016
1.581655 -1.310016 0.048354
-1.310016 0.048354 0.894657
0.048354 0.894657 0.504095
0.894657 0.504095 1.304285
0.504095 1.304285 -0.259932
1.304285 -0.259932 1.613721
-0.259932 1.613721 -1.392075
1.613721 -1.392075 -0.163756
-1.392075 -0.163756 0.845561
-0.163756 0.845561 0.525899
0.845561 0.525899 1.267099
0.525899 1.267099 -0.157769
1.267099 -0.157769 1.645238
-0.157769 1.645238 -1.464140
1.645238 -1.464140 -0.360135
-1.464140 -0.360135 0.721060
-0.360135 0.721060 0.662031
0.721060 0.662031 1.068033
0.662031 1.068033 0.347915
1.068033 0.347915 1.489365
0.347915 1.489365 -0.823833
1.489365 -0.823833 1.058109
-0.823833 1.058109 -0.076744
1.058109 -0.076744 1.601543
-0.076744 1.601543 -1.297963
1.601543 -1.297963 0.085755
-1.297963 0.085755 0.893257
0.085755 0.893257 0.517818
0.893257 0.517818 1.289842
0.517818 1.289842 -0.218346
1.289842 -0.218346 1.629277
-0.218346 1.629277 -1.430049
1.629277 -1.430049 -0.266256
-1.430049 -0.266256 0.790093
-0.266256 0.790093 0.585876
0.790093 0.585876 1.183777
0.585876 1.183777 0.064435
1.183777 0.064435 1.640981
0.064435 1.640981 -1.383489
1.640981 -1.383489 -0.131748
-1.383489 -0.131748 0.857596
-0.131748 0.857596 0.515005
0.857596 0.515005 1.282048
0.515005 1.282048 -0.199146
1.282048 -0.199146 1.634955
-0.199146 1.634955 -1.442823
1.634955 -1.442823 -0.301251
-1.442823 -0.301251 0.766401
-0.301251 0.766401 0.612254
0.766401 0.612254 1.145066
0.612254 1.145066 0.162501
1.145066 0.162501 1.607113
0.162501 1.607113 -1.244062
1.607113 -1.244062 0.224443
-1.244062 0.224443 0.866407
0.224443 0.866407 0.606672
0.866407 0.606672 1.181871
0.606672 1.181871 0.075184
1.181871 0.075184 1.638909
0.075184 1.638909 -1.373466
1.638909 -1.373466 -0.104737
-1.373466 -0.104737 0.866990
-0.104737 0.866990 0.506907
0.866990 0.506907 1.293142
0.506907 1.293142 -0.230145
1.293142 -0.230145 1.624976
-0.230145 1.624976 -1.419590
1.624976 -1.419590 -0.237743
-1.419590 -0.237743 0.807601
-0.237743 0.807601 0.566457
0.807601 0.566457 1.211406
0.566457 1.211406 -0.007568
1.211406 -0.007568 1.653365
-0.007568 1.653365 -1.445885
1.653365 -1.445885 -0.304574
-1.445885 -0.304574 0.763469
-0.304574 0.763469 0.615743
0.763469 0.615743 1.139901
0.615743 1.139901 0.175348
1.139901 0.175348 1.601224
0.175348 1.601224 -1.221313
1.601224 -1.221313 0.278763
-1.221313 0.278763 0.845898
0.278763 0.845898 0.658086
0.845898 0.658086 1.110692
0.658086 1.110692 0.253789
1.110692 0.253789 1.558799
0.253789 1.558799 -1.063718
1.558799 -1.063718 0.626144
-1.063718 0.626144 0.578829
0.626144 0.578829 1.142801
0.578829 1.142801 0.157655
1.142801 0.157655 1.607985
0.157655 1.607985 -1.248319
1.607985 -1.248319 0.214095
-1.248319 0.214095 0.869668
0.214095 0.869668 0.597907
0.869668 0.597907 1.193408
0.597907 1.193408 0.045150
1.193408 0.045150 1.645984
0.045150 1.645984 -1.405718
1.645984 -1.405718 -0.192247
-1.405718 -0.192247 0.831326
-0.192247 0.831326 0.541224
0.831326 0.541224 1.246475
0.541224 1.246475 -0.101332
1.246475 -0.101332 1.653674
-0.101332 1.653674 -1.475038
1.653674 -1.475038 -0.389635
-1.475038 -0.389635 0.695673
-0.389635 0.695673 0.689148
0.695673 0.689148 1.023777
0.689148 1.023777 0.448626
1.023777 0.448626 1.395868
0.448626 1.395868 -0.523858
1.395868 -0.523858 1.434333
-0.523858 1.434333 -0.924467
1.434333 -0.924467 0.865660
-0.924467 0.865660 0.263293
0.865660 0.263293 1.480375
0.263293 1.480375 -0.822521
1.480375 -0.822521 1.057571
-0.822521 1.057571 -0.075213
1.057571 -0.075213 1.601614
-0.075213 1.601614 -1.297732
1.601614 -1.297732 0.086375
-1.297732 0.086375 0.893220
0.086375 0.893220 0.518071
0.893220 0.518071 1.289568
0.518071 1.289568 -0.217564
1.289568 -0.217564 1.629536
-0.217564 1.629536 -1.430658
1.629536 -1.430658 -0.267920
-1.430658 -0.267920 0.789022
-0.267920 0.789022 0.587069
0.789022 0.587069 1.182056
0.587069 1.182056 0.068863
1.182056 0.068863 1.639875
0.068863 1.639875 -1.378530
1.639875 -1.378530 -0.118384
-1.378530 -0.118384 0.862426
-0.118384 0.862426 0.510706
0.862426 0.510706 1.287907
0.510706 1.287907 -0.215493
1.287907 -0.215493 1.629935
-0.215493 1.629935 -1.431336
1.629935 -1.431336 -0.269741
-1.431336 -0.269741 0.787839
-0.269741 0.787839 0.588387
0.787839 0.588387 1.180152
0.588387 1.180152 0.073757
1.180152 0.073757 1.638605
0.073757 1.638605 -1.372901
1.638605 -1.372901 -0.103274
-1.372901 -0.103274 0.867464
-0.103274 0.867464 0.506524
0.867464 0.506524 1.293673
0.506524 1.293673 -0.231633
1.293673 -0.231633 1.624448
-0.231633 1.624448 -1.418321
1.624448 -1.418321 -0.234301
-1.418321 -0.234301 0.809607
-0.234301 0.809607 0.564247
0.809607 0.564247 1.214508
0.564247 1.214508 -0.015755
1.214508 -0.015755 1.654104
-0.015755 1.654104 -1.450787
1.654104 -1.450787 -0.318552
-1.450787 -0.318552 0.753289
-0.318552 0.753289 0.626991
0.753289 0.626991 1.122869
0.626991 1.122869 0.217262
1.122869 0.217262 1.579658
0.217262 1.579658 -1.140141
1.579658 -1.140141 0.463976
-1.140141 0.463976 0.732684
0.463976 0.732684 0.892367
0.732684 0.892367 0.713487
0.892367 0.713487 1.048646
0.713487 1.048646 0.404387
1.048646 0.404387 1.441065
0.404387 1.441065 -0.665353
1.441065 -0.665353 1.279625
-0.665353 1.279625 -0.547045
1.279625 -0.547045 1.374629
-0.547045 1.374629 -0.763718
1.374629 -0.763718 1.119124
-0.763718 1.119124 -0.191554
1.119124 -0.191554 1.589044
-0.191554 1.589044 -1.292528
1.589044 -1.292528 0.096084
-1.292528 0.096084 0.893009
0.096084 0.893009 0.521360
0.893009 0.521360 1.286087
0.521360 1.286087 -0.207612
1.286087 -0.207612 1.632723
-0.207612 1.632723 -1.438069
1.632723 -1.438069 -0.288227
-1.438069 -0.288227 0.775505
-0.288227 0.775505 0.602125
0.775505 0.602125 1.160097
0.602125 1.160097 0.124812
1.160097 0.124812 1.622451
0.124812 1.622451 -1.304905
1.622451 -1.304905 0.073959
-1.304905 0.073959 0.893059
0.073959 0.893059 0.514634
0.893059 0.514634 1.293069
0.514634 1.293069 -0.227638
1.293069 -0.227638 1.626102
-0.227638 1.626102 -1.422498
1.626102 -1.422498 -0.245671
-1.422498 -0.245671 0.802896
-0.245671 0.802896 0.571656
0.802896 0.571656 1.204078
0.571656 1.204078 0.011693
1.204078 0.011693 1.651087
0.011693 1.651087 -1.432580
1.651087 -1.432580 -0.266959
-1.432580 -0.266959 0.788959
-0.266959 0.788959 0.587456
0.788959 0.587456 1.181583
0.587456 1.181583 0.070097
1.181583 0.070097 1.639561
0.070097 1.639561 -1.377132
1.639561 -1.377132 -0.114625
-1.377132 -0.114625 0.863721
-0.114625 0.863721 0.509598
0.863721 0.509598 1.289426
0.509598 1.289426 -0.219741
1.289426 -0.219741 1.628542
-0.219741 1.628542 -1.428071
1.628542 -1.428071 -0.260824
-1.428071 -0.260824 0.793550
-0.260824 0.793550 0.582032
0.793550 0.582032 1.189304
0.582032 1.189304 0.050166
1.189304 0.050166 1.644275
0.050166 1.644275 -1.398589
1.644275 -1.398589 -0.172770
-1.398589 -0.172770 0.840574
-0.172770 0.840574 0.531605
0.840574 0.531605 1.259569
0.531605 1.259569 -0.137031
1.259569 -0.137031 1.649093
-0.137031 1.649093 -1.470617
1.649093 -1.470617 -0.377986
-1.470617 -0.377986 0.705941
-0.377986 0.705941 0.678251
0.705941 0.678251 1.041758
0.678251 1.041758 0.408216
1.041758 0.408216 1.435887
0.408216 1.435887 -0.649307
1.435887 -0.649307 1.299167
-0.649307 1.299167 -0.592626
1.299167 -0.592626 1.328545
-0.592626 1.328545 -0.652819
1.328545 -0.652819 1.262391
-0.652819 1.262391 -0.499477
1.262391 -0.499477 1.419240
-0.499477 1.419240 -0.874085
1.419240 -0.874085 0.951748
-0.874085 0.951748 0.121951
0.951748 0.121951 1.560652
0.121951 1.560652 -1.109051
1.560652 -1.109051 0.528202
-1.109051 0.528202 0.678287
0.528202 0.678287 0.988387
0.678287 0.988387 0.516578
0.988387 0.516578 1.319663
0.516578 1.319663 -0.296538
1.319663 -0.296538 1.597964
-0.296538 1.597964 -1.352451
1.597964 -1.352451 -0.059736
-1.352451 -0.059736 0.880696
-0.059736 0.880696 0.496453
0.880696 0.496453 1.307743
0.496453 1.307743 -0.271255
1.307743 -0.271255 1.608743
-0.271255 1.608743 -1.379432
1.608743 -1.379432 -0.130210
-1.379432 -0.130210 0.859216
-0.130210 0.859216 0.512685
0.859216 0.512685 1.284918
0.512685 1.284918 -0.207210
1.284918 -0.207210 1.632540
-0.207210 1.632540 -1.437349
